batch,train_loss,vali_loss,test_loss
100,0.6618357336521149,0.4139299233754476,0.47021839841150903
200,0.4136926829814911,0.3156868358453115,0.35454878882623053
300,0.3458487951755524,0.2832011287411054,0.32012793222363567
400,0.3174357205629349,0.266970739265283,0.3039141939559453
500,0.3043976956605911,0.2578514168659846,0.29440148835870583
600,0.2954713749885559,0.2517129607498646,0.2878193188930901
700,0.28864198982715605,0.24731631924708683,0.2832795967098693
800,0.28717744559049607,0.2434518963098526,0.2790570555018707
900,0.28511693835258484,0.24021572296818097,0.27539137268150354
1000,0.279820616543293,0.23697688579559326,0.27204093431503
1100,0.27660753324627874,0.23524109572172164,0.2700518450476754
1200,0.2766485758125782,0.2335390510658423,0.26814802998388315
1300,0.27361530184745786,0.23272676020860672,0.2674484975950819
1400,0.2723981708288193,0.23138197089234988,0.2659975753073961
1500,0.2748576608300209,0.23077163075407345,0.265304683379724
1600,0.26818509012460706,0.2294666938483715,0.2638135464258597
1700,0.2703307744860649,0.22879866883158684,0.2631345336705866
1800,0.2691979973018169,0.22852070207397143,0.26268055751709873
1900,0.268817178606987,0.22810089314977328,0.2622679784684114
2000,0.26981797739863395,0.22760538135965666,0.26173424846689464
2100,0.266012956649065,0.22696222439408303,0.2610661117753512
2200,0.2678204932808876,0.22659153764446577,0.2607502048494111
2300,0.2660380062460899,0.22631614282727242,0.26045181402857875
2400,0.2671737991273403,0.2261601743598779,0.26019037640850307
2500,0.2661136546730995,0.22589153399070103,0.25993057886059856
2600,0.26582528054714205,0.22578479945659638,0.2597884940849224
2700,0.2676510035991669,0.22557425970832506,0.2595287305368504
2800,0.265520713031292,0.22538047383228937,0.25925774882796787
2900,0.2650760678946972,0.22523966977993648,0.25913090930438376
3000,0.2648983685672283,0.2251743627091249,0.25904237709834543
3100,0.26837690487504007,0.22504009356101354,0.2588370761401217
3200,0.2650150687992573,0.22486103922128678,0.25874209897199146
3300,0.26460630968213084,0.22471024791399638,0.25854284137907163
3400,0.26594906479120256,0.22464552248517672,0.25849602822686585
3500,0.26714575946331026,0.22462556883692741,0.2584291481426064
3600,0.26857187449932096,0.22459388747811318,0.2583734412008608
3700,0.2612806814908981,0.22446425283948582,0.2582657683483312
3800,0.26279480814933776,0.22445163875818253,0.25823785165246105
3900,0.26517349630594256,0.22444201062122981,0.25824291479419653
4000,0.2652058358490467,0.22440354973077775,0.25822725241452876
4100,0.265897029787302,0.224359863003095,0.2581688318873795
4200,0.26219894245266917,0.22433771764238675,0.258115018442483
4300,0.2645471155643463,0.22425396467248598,0.2580745350307142
4400,0.2658320115506649,0.2242567889392376,0.2580170123509958
4500,0.2643646968901157,0.2242047590514024,0.2579877960010314
4600,0.2647085280716419,0.2242305412888527,0.25796321391219823
4700,0.2636983515322208,0.22414915288488071,0.2579383303371953
4800,0.2654687458276749,0.22415830418467522,0.2579231103751021
4900,0.2651530410349369,0.2241848200559616,0.2579215864690257
5000,0.26362241834402084,0.22419264713923137,0.2579035132493771
5100,0.2638216038048267,0.22415601462125778,0.25789018090761884
5200,0.26307920664548873,0.22410517161091167,0.25787742026674915
5300,0.26631068885326387,0.22415663823485374,0.257867919097484
5400,0.26564404740929604,0.22414014041423796,0.25786737489028716
5500,0.26434934332966803,0.22414095923304558,0.25785441318867913
