batch,train_loss,vali_loss,test_loss
100,0.6211467483639717,0.288822428137064,0.3232280616591006
200,0.28956064850091934,0.2407090986147523,0.2751712108283867
300,0.25970093831419944,0.23333018962293864,0.2650122409801424
400,0.2533370143175125,0.2265879176557064,0.26055338564846253
500,0.24741337567567825,0.22413833383470774,0.2565929270636888
600,0.24531825184822081,0.22185365594923495,0.25469326743005233
700,0.24001941606402397,0.22045143358409405,0.25302307188142964
800,0.2411274304986,0.218011462315917,0.25088566155345354
900,0.24056712985038758,0.21628511492162944,0.24919786147865247
1000,0.23633937820792197,0.21127969808876515,0.24424548483925101
1100,0.22231422916054724,0.19192892462015151,0.22375881607517784
1200,0.20128102252880734,0.18171627521514894,0.21385483986433643
1300,0.19696322113275527,0.1774368431419134,0.2095433548092842
1400,0.19392596423625946,0.17387199774384499,0.2053932598159637
1500,0.19171715751290322,0.17245490942150354,0.2041259010632833
1600,0.18338442891836165,0.16882483214139937,0.20086654588396166
1700,0.18145615756511688,0.16753077376633882,0.19824212605570568
1800,0.1810729071497917,0.16570863090455532,0.19628037567491885
1900,0.17996524900197983,0.16572096087038518,0.1961882050022667
2000,0.17685771465301514,0.1633380835875869,0.1941044406482467
2100,0.17775596857070922,0.16317410971969365,0.19385810007835613
2200,0.17290277779102325,0.16288099624216557,0.19332783977374618
2300,0.17246443703770636,0.16171083711087703,0.1916747287283709
2400,0.17410224482417105,0.16135680451989173,0.19177294527123004
2500,0.17305799782276154,0.16035686526447535,0.19123280692247696
2600,0.17192665189504625,0.1604528373107314,0.19107648610700795
2700,0.17172007545828818,0.1601427085697651,0.19029984361043684
2800,0.1708680722117424,0.1602936003357172,0.19079695264866323
2900,0.16814330726861954,0.16013262718915938,0.190174760043989
3000,0.1702777761220932,0.159648559987545,0.18971440982487467
3100,0.17152676060795785,0.15968445055186747,0.18972533660722368
3200,0.1687064541876316,0.15951629336923362,0.1897885009738398
3300,0.1702307678759098,0.15980914626270531,0.1892429624258736
3400,0.1687673184275627,0.15934408511966466,0.18906630157136622
3500,0.16916863918304442,0.15866242311894893,0.18916331783488946
3600,0.17024532735347747,0.15887471139431,0.188903237980457
3700,0.16816962257027626,0.1588547233492136,0.18883203052812153
3800,0.16694580972194673,0.1585585268214345,0.18845440106995312
3900,0.16914568334817887,0.1588246937841177,0.18897740437108793
4000,0.16425841450691223,0.15895009003579616,0.18886809740905408
4100,0.16889149501919745,0.15853384956717492,0.18832890652580025
4200,0.1679338611662388,0.15848410595208406,0.18848122987482283
4300,0.16881436675786973,0.1585091769695282,0.18819281688810865
4400,0.16735125675797463,0.15842388905584812,0.18826825792590776
4500,0.16916607588529586,0.15844982843846084,0.18834458903214077
4600,0.16582160629332066,0.15839051753282546,0.1884305776545295
4700,0.1684105849266052,0.15849524103105067,0.18825364526775148
4800,0.1700558651983738,0.1581065958365798,0.18810562964206862
4900,0.16863851502537727,0.15807070601731538,0.18826148061104764
5000,0.16719090387225152,0.1585739143192768,0.1882292448002615
5100,0.16591578155755995,0.15870201103389264,0.18844929001765487
5200,0.16978029331990652,0.1583202239125967,0.18817992444023673
5300,0.16635196819901465,0.1583312340080738,0.1882351747725481
5400,0.16605405986309052,0.15844377167522908,0.1882166967347816
5500,0.16818255841732024,0.15826927069574595,0.18816381122595
5600,0.1685880732536316,0.15821996983140707,0.18825100017366586
5700,0.16732270106673242,0.1580193055793643,0.18808723328474128
