batch,train_loss,vali_loss,test_loss
100,0.6146330180764198,0.2898986436329879,0.33011649848905
200,0.2919920739531517,0.24240154163403946,0.2772810181731698
300,0.26309971034526825,0.23225137301079637,0.26852306901658857
400,0.25648675978183744,0.22694458822151284,0.26357328235728184
500,0.25281175211071966,0.22377654677861697,0.2599478783847401
600,0.24653589409409146,0.2200658100766021,0.25696307645653776
700,0.2468477666378021,0.2197650552957089,0.2565750030788985
800,0.24199713334441186,0.21874783430006597,0.2537167039494844
900,0.24168017536401748,0.21699959252561843,0.25293104734810645
1000,0.2382999862730503,0.21634955336521197,0.25064260142404327
1100,0.24146337762475015,0.21441388807513498,0.2506452055659684
1200,0.23629024918332245,0.21550727567889474,0.24958692153669754
1300,0.23376038789749146,0.21396948764850568,0.24960946258883807
1400,0.23623049169778823,0.21379073622164788,0.2483968808778427
1500,0.23487977385520936,0.2134175579269211,0.2480987158586394
1600,0.23417504921555518,0.21372721605486683,0.24653477151438874
1700,0.2310238993167877,0.21106460090581472,0.24492654654214968
1800,0.228389447084581,0.2100869376551021,0.24346962552400506
1900,0.22847959101200105,0.20912743659762592,0.24175097601218792
2000,0.22579778641462325,0.20680331332342966,0.23938701765717202
2100,0.22112817496061324,0.20277903277378578,0.23602704488256443
2200,0.21966851249337196,0.19782932334906095,0.23090271201898466
2300,0.21313299098983407,0.19383560895145713,0.22638492764167065
2400,0.2104089802503586,0.19203665910603165,0.224162813158905
2500,0.20489394053816795,0.18997568104948317,0.2221221353085536
2600,0.20565046563744546,0.18655147955015108,0.21955473130604006
2700,0.2018352760374546,0.185726774590356,0.21793304111972545
2800,0.20247356697916985,0.1852413626847329,0.21728096808652458
2900,0.20016782650580772,0.18413959346808395,0.21614097911606794
3000,0.19894949674606324,0.1836988397619941,0.21567097212533531
3100,0.19999965772032738,0.18383412721095146,0.2150963897225242
3200,0.19626423448324204,0.1825550241129739,0.2145967572552603
3300,0.19696091294288634,0.1824132782685292,0.21391357303415454
3400,0.19625348404049872,0.18229097747183465,0.21352347216141299
3500,0.19556361862591334,0.18215091874847164,0.21321390541094654
3600,0.19670203238725661,0.18170088471530318,0.21278656897304943
3700,0.19398127630352974,0.18117183756518673,0.21268924845839446
3800,0.19525111213326454,0.18128390107061956,0.21233220792041635
3900,0.19468563601374625,0.1806578713578063,0.21223490258807656
4000,0.1942317711730157,0.18073619050639017,0.21195082994377087
4100,0.19374128863215445,0.1806017853222884,0.21194053277279595
4200,0.19375466480851172,0.18044945945987453,0.21168549930524527
4300,0.19488097086548806,0.18025691536339847,0.21154458370973478
4400,0.19565183743834497,0.18015768988565964,0.21142172504146145
4500,0.19230535969138146,0.17985974058702395,0.2113063968952347
4600,0.19435050943866372,0.1803479887448348,0.21126038164087813
4700,0.19355422854423524,0.1800399258152231,0.21118934349443927
4800,0.19453093484044076,0.17983411097681368,0.21105166735514155
4900,0.19077503070235252,0.17972141988091656,0.21112961804716843
5000,0.19338276669383048,0.17968351810009447,0.2109328623650209
5100,0.1946069972217083,0.17974787428007497,0.21089326088908333
5200,0.19173973430063307,0.17985742858478002,0.2109361172847028
5300,0.1944720008969307,0.1796331103745993,0.2108940528061405
5400,0.1921881054341793,0.17958549690711034,0.21085037131729367
5500,0.19258070290088652,0.17963241466454097,0.21082159914310622
5600,0.19286026924848557,0.1794946588479079,0.21072343957124265
