batch,train_loss,vali_loss,test_loss
100,0.6755361503362656,0.30514829026328194,0.34649340247179006
200,0.31142454475164416,0.25349698898692924,0.2901176680605133
300,0.2778322945535183,0.24237645583020317,0.2779643406922167
400,0.27440420150756833,0.23835229273471567,0.2724847825510161
500,0.2682064297795296,0.23392480735977492,0.26936919938821297
600,0.25744833758002833,0.23223822688062987,0.2672984956146835
700,0.2594842152297497,0.2300370145175192,0.2652747237256595
800,0.2582123500108719,0.23326104796595043,0.2667578351381537
900,0.25644488155841827,0.22714015800091955,0.2642297751524232
1000,0.2542355538904667,0.22893493767413828,0.2652373847055745
1100,0.25214079812169077,0.22822770807478163,0.26381930708885193
1200,0.24950341743073964,0.22663376997742388,0.2618992641181141
1300,0.2459554785490036,0.22866761994858584,0.2618220926492245
1400,0.24912810772657396,0.22979804107712376,0.26264342791461326
1500,0.24555871412158012,0.22654505694905916,0.2611299917682425
1600,0.24286497935652732,0.22966506332159042,0.26380995312681443
1700,0.2361829834324973,0.22828256587187448,0.2635442419098569
1800,0.24060355946421624,0.22691509727802542,0.2616245471811914
1900,0.23977574571967125,0.2255324297067192,0.26057481427084317
2000,0.2405564646422863,0.2271305794517199,0.2623825291921566
2100,0.23729027733206748,0.2280894975281424,0.26443286520707143
2200,0.2367025788128376,0.2274064498229159,0.26177404685453937
2300,0.23687226411241752,0.22516854272948372,0.2590960640605394
2400,0.2372134280204773,0.22582391132083204,0.2591708226056842
2500,0.23525870561599732,0.2263249262339539,0.2606915014904815
2600,0.23504644602537156,0.22411811413864294,0.258639971640977
2700,0.23352137729525566,0.22467362073560557,0.2593681441692563
2800,0.23306384190917015,0.2249254851291577,0.26021982826195755
2900,0.23409838593668408,0.22532645033465493,0.25989744667108955
3000,0.23319715425372123,0.2247563637793064,0.25975363333890966
3100,0.23203010663390158,0.22366920568876797,0.2580837672213455
3200,0.2312452395260334,0.22414276810983816,0.2580778127560368
3300,0.23220647364854813,0.22384264899624717,0.25848173872603997
3400,0.23148994467088155,0.2228073738515377,0.25753561823399035
3500,0.2302114862203598,0.22354961641960674,0.25858448755431485
3600,0.2306198261678219,0.22336735183166134,0.25836333825990754
3700,0.2280246402323246,0.2232489101588726,0.2574965085882645
3800,0.23027262955904007,0.22312301128274864,0.25835163272046424
3900,0.22862820714712143,0.22336174878809187,0.2589410288960903
4000,0.23038448122414676,0.22167052080233893,0.2567829964803411
4100,0.22751503750681878,0.22221351746055815,0.2571702186356891
4200,0.2271329055726528,0.2219091784209013,0.25646242799309943
4300,0.22565969496965407,0.22207247362368637,0.2569277598099275
4400,0.22832132026553154,0.22210727114644316,0.25737742615210546
4500,0.22226301208138466,0.22160929669108656,0.2566171170442135
4600,0.2263589607179165,0.22132965818875366,0.25590242784131656
4700,0.22772723600268363,0.22074954004751313,0.2554638105166423
4800,0.2266283679008484,0.2212936141424709,0.2562545254439503
4900,0.22819108098745347,0.2213365996463431,0.25639985598526993
5000,0.22689619645476342,0.22091135589612854,0.2559418787623381
5100,0.22597949561618624,0.22074071649048063,0.2557220977622193
5200,0.22845019191503524,0.22108591948118475,0.2558677609671246
5300,0.22598521187901496,0.22061974389685524,0.2555615985161298
5400,0.22579475179314612,0.2209507967862818,0.2561957775191827
5500,0.22672221392393113,0.22060617866615453,0.25556902993809094
5600,0.22601134791970254,0.22030936285025543,0.25495857474478806
