batch,train_loss,vali_loss,test_loss
100,0.5179007586836815,0.2771270956311907,0.3155603453798114
200,0.28287979736924174,0.23561750836186596,0.2727808897037926
300,0.2578799273073673,0.22695381494311542,0.2636681753884321
400,0.25122474879026413,0.22202895968765407,0.2575917158674144
500,0.2460864180326462,0.21899442394058427,0.255199096768907
600,0.24631324636213708,0.21614581675498518,0.25281811388408615
700,0.23918058931827546,0.2151897479961445,0.24931531619725736
800,0.23541513592004776,0.21496124894588026,0.24701185187078872
900,0.2306557187438011,0.21543965382235392,0.2455955630390899
1000,0.23188037499785424,0.21218240648121028,0.24271854917583224
1100,0.22801864460110666,0.20539409135069167,0.23709147765576463
1200,0.2051127367850506,0.18680835408823832,0.21822658143703294
1300,0.19208575561642646,0.17807194126116765,0.20779403884830716
1400,0.18340086966753005,0.17257468305624923,0.20147286505444245
1500,0.1760667508840561,0.17243293508306726,0.20070290303080338
1600,0.1723529589176178,0.16821685878487377,0.197171373749679
1700,0.17203448235988616,0.1654201951119807,0.19459345402582637
1800,0.16692707333901916,0.16415718759035136,0.1942259723191741
1900,0.1659376145899296,0.1645415167916905,0.19376279249693612
2000,0.16584120750427245,0.16353071916412998,0.19195655292872363
2100,0.1638055059313774,0.16274114340156703,0.1913785842136017
2200,0.16315957993268967,0.1672750926249987,0.19518028883814062
2300,0.15956565970554948,0.1639769400482054,0.19305130206751372
2400,0.16225252225995063,0.16388360188378917,0.19267944527684516
2500,0.1592619799077511,0.16398673398154123,0.19208224600403564
2600,0.15948549702763556,0.16308879600716875,0.19169394006519197
2700,0.15987999156117438,0.1630240614925112,0.19019228355877055
2800,0.15690718591213226,0.16328582922359566,0.1907587248667981
2900,0.1588156507565425,0.1635348086620306,0.1911493645711515
3000,0.15736504912376403,0.16298827645066497,0.19067592145699375
3100,0.15699413746595384,0.1633863661970411,0.19039347645996502
3200,0.15568958163261415,0.16239274128690942,0.18982331787452758
3300,0.15648104518651962,0.16097832848499347,0.18954276897997227
3400,0.1564944250881672,0.16357482427900488,0.190536120121584
3500,0.1561009293916274,0.16390749850830474,0.19085844709250913
3600,0.15460031867027282,0.16285347493437977,0.18993395252985024
3700,0.15547209948301316,0.16259726707811478,0.19025995924412828
3800,0.15520232304930687,0.1628819146713653,0.1901600589073679
3900,0.15608020275831222,0.16458341150314776,0.190895676847149
