batch,train_loss,vali_loss,test_loss
100,0.5502608552575111,0.2870735120442178,0.3282892218270859
200,0.29840789169073106,0.24474718670050302,0.2825536665010762
300,0.2705861109495163,0.2369728580945068,0.2723046452194065
400,0.26418206870555877,0.23214951819843715,0.26953049400797136
500,0.2625545175373554,0.23034957527286476,0.2656888527336059
600,0.2615060053373638,0.22995699093573624,0.263365185299477
700,0.2542214794456959,0.2275573859612147,0.2620998184595789
800,0.25229701697826384,0.22755463711089557,0.25922559656493077
900,0.2469151596724987,0.2292820784366793,0.2578824040564624
1000,0.24173105597496033,0.2275008780674802,0.2620628707401164
1100,0.2357240465283394,0.2236881185736921,0.25616010578421805
1200,0.23238656238505714,0.2272642855015066,0.2637318939744652
1300,0.22989533990621566,0.22960710732473266,0.2602561626147914
1400,0.22903812542557717,0.22438409531282055,0.26111825013702566
1500,0.22614221408963203,0.22406857605609629,0.25260316135434363
1600,0.22303409203886987,0.2253529748155011,0.2577078810759953
1700,0.21657591206686838,0.22343399272196823,0.25122814412627903
1800,0.2167244876921177,0.2201624299503035,0.2494589373856396
1900,0.21794638097286223,0.2255341959082418,0.2572270490519412
2000,0.21476215809583665,0.22294246032834053,0.2513034086335789
2100,0.21247157275676729,0.21846556870473754,0.24803947937953008
2200,0.20346736624836922,0.2128224221782552,0.2418738818400866
2300,0.19591582681124026,0.2079011561969916,0.23488171863091456
2400,0.19614772006869316,0.2092638537287712,0.23569955270398746
2500,0.1951545660197735,0.20787647759748829,0.23551906413072116
2600,0.1907173416018486,0.20902487656308544,0.23245311334922716
2700,0.190178462266922,0.20410260061422983,0.22759573500264774
2800,0.18665733486413955,0.20215240058799586,0.22598199420548104
2900,0.18328930719031228,0.20127545648978817,0.2263011998170382
3000,0.18140987142920495,0.1987555685142676,0.22425752375032995
3100,0.18157721370458602,0.19694692289663684,0.22186756327554777
3200,0.17922241151332854,0.19789505066970983,0.22189870128383885
3300,0.18069106608629226,0.19702740593088997,0.21965975769154436
3400,0.17639261377709253,0.19504090067413118,0.21918091584335675
3500,0.178139778226614,0.1965668760240078,0.2198061952730278
3600,0.17597940027713777,0.19449308907820118,0.21927302069478222
3700,0.174352697879076,0.19615997353361714,0.21893358143506111
3800,0.17674451023340226,0.1958699342277315,0.2187242503096531
3900,0.17616254687309266,0.1947565238094992,0.2180531799986765
4000,0.17605369041363397,0.19544200412929058,0.21794821312288185
4100,0.17361367478966713,0.1948435968822903,0.21761496432802893
4200,0.17376220121979713,0.19429493074615797,0.21720352362502704
4300,0.1744181501865387,0.19453678321507242,0.21789963185400157
4400,0.1750869144499302,0.19477582971254984,0.2185883011136736
4500,0.1720787137746811,0.1956085500617822,0.21946473806709438
4600,0.17326871991157533,0.19468126259744167,0.21766779571771622
4700,0.1722596289217472,0.19427825137972832,0.21739442685207763
4800,0.17449934557080268,0.1935525234374735,0.21723505719141525
4900,0.17350521177053452,0.19290900002751085,0.21713607409944782
5000,0.17542676717042924,0.1942194155934784,0.21702907756938564
5100,0.17233330188762574,0.1941116913739178,0.21757268789526704
5200,0.17332738503813744,0.1943251592003637,0.2175966009691164
5300,0.17360276103019714,0.19381394858161607,0.2172583867977192
5400,0.1741960972547531,0.1945624796466695,0.21794882900529094
5500,0.17242382526397704,0.19397444567746586,0.21717529695529442
5600,0.1734861531853676,0.19407429442637497,0.21758476286739498
