batch,train_loss,vali_loss,test_loss
100,0.8374809208512306,0.3848732595642408,0.4368551421753118
200,0.36746724516153334,0.28032419582207996,0.3280821681862146
300,0.32565367430448533,0.26641780336697896,0.31379967644600804
400,0.3110137325525284,0.2630962694684664,0.30681420222554406
500,0.30831529945135117,0.25925892814993856,0.30477688199197744
600,0.30450292468070983,0.2623137168586254,0.3012891541904127
700,0.3017262262105942,0.25744784300525986,0.2994999122661604
800,0.29781830310821533,0.25846750239531197,0.2985902420231994
900,0.29963945120573043,0.257436632613341,0.29778246969824107
1000,0.2944354027509689,0.25799522275726,0.2982623104898023
1100,0.28786880046129226,0.25775397817293805,0.2956564393891415
1200,0.2872213834524155,0.2572338278094927,0.2940713387559837
1300,0.286449713408947,0.26110298161705336,0.29578711910986566
1400,0.28160718709230426,0.25538498039046925,0.2916807492434139
1500,0.2812464037537575,0.258777499695619,0.29472961916889945
1600,0.2772968095541,0.2588041213651498,0.29421989074055577
1700,0.2760605302453041,0.25765420993169147,0.2917162050873461
1800,0.27436045691370964,0.25833630238970123,0.2926019401827329
1900,0.2750356352329254,0.254011129339536,0.29011698927677854
2000,0.27472212597727774,0.2586581952869892,0.29288500295558445
2100,0.27021640196442603,0.25494142894943556,0.28962419444406534
2200,0.2722416687011719,0.25546214257677397,0.2887716962837837
2300,0.2705930092930794,0.25375004187226297,0.2896921162454175
2400,0.2699689866602421,0.25335087353984515,0.2888059308621245
2500,0.2708766670525074,0.2551914694408576,0.29114958517987966
2600,0.26920287430286405,0.2568767415980498,0.29019190098198366
2700,0.2678111532330513,0.2526080725093683,0.2887485900395353
2800,0.26601315826177596,0.2542265608906746,0.28977280267527405
2900,0.2686393035948276,0.2552591018378735,0.28994578469387244
3000,0.2686214153468609,0.25323568979899086,0.28896701430350963
3100,0.26764550149440763,0.2547281471391519,0.2898320787599389
3200,0.26729218125343324,0.2535953278342883,0.28971687819756253
3300,0.2665603709220886,0.2530371641119321,0.28823158890008926
3400,0.26647587850689886,0.2529709016283353,0.2882057770457066
3500,0.26603000074625016,0.25315695578853287,0.2879402015200803
3600,0.2671036110818386,0.25368726849555967,0.28977382455913114
3700,0.2675078691542149,0.25335199187199275,0.2888540822855184
3800,0.2655337205529213,0.25267793660362564,0.28807774668848013
3900,0.26630121767520903,0.25242492407560346,0.28817185728063044
4000,0.264740649163723,0.2527028622726599,0.2883812659223315
4100,0.2665554678440094,0.25161595121026037,0.28806499465250635
4200,0.2651929898560047,0.25287904317180315,0.28852177600205786
4300,0.26556365832686424,0.2523633874952793,0.2878060618966398
4400,0.2669484874606132,0.25281770279010135,0.288786595556098
4500,0.2652755923569202,0.2518863990902901,0.2877213574001487
4600,0.2637475645542145,0.2528258261581262,0.28821234121708805
4700,0.26676959678530693,0.25241691395640375,0.2883331776714661
4800,0.2666048964858055,0.2521690120299657,0.28788965982450565
4900,0.2655783021450043,0.252143694460392,0.28785916627712654
5000,0.2661284577846527,0.25232825527588526,0.2878895087141386
5100,0.265711430311203,0.2522266015410423,0.28802753974434353
5200,0.26573038652539255,0.2522760294377804,0.2880288914475643
5300,0.2649430751800537,0.25254728371898333,0.2880152718911708
5400,0.2644130602478981,0.25224598521987596,0.2880306148403127
5500,0.26558240681886675,0.2525031636158625,0.28849196203157934
