batch,train_loss,vali_loss,test_loss
100,0.7788332065939904,0.35957781597971916,0.3934970832901237
200,0.3149847263097763,0.24973340127617122,0.28426329055686056
300,0.2703299017250538,0.23517403490841388,0.2693949866074103
400,0.25798513427376746,0.2309290597215295,0.26360286993009074
500,0.2553217214345932,0.22628589272499083,0.26054802500171426
600,0.24654229233662286,0.22355156838893891,0.2573417796764845
700,0.2464836448431015,0.2217895956709981,0.25545433908700943
800,0.24297231763601304,0.2210070241242647,0.25334405383945985
900,0.2450534249842167,0.21889674719423055,0.2519213533327903
1000,0.24183383867144584,0.21794965751469136,0.2516379624053284
1100,0.23873865783214568,0.21787433624267577,0.25036001371012795
1200,0.23715423370401065,0.21641013901680708,0.24854578261758076
1300,0.23681380584836006,0.21615990363061427,0.24810454644906668
1400,0.236412855386734,0.21656512506306172,0.2475588239821387
1500,0.2330996322631836,0.21533583607524634,0.24695490098293918
1600,0.23378546118736268,0.21371326558291912,0.24524443523015504
1700,0.23225926414132117,0.2137296449393034,0.24376559882988164
1800,0.2282687900794877,0.21013176441192627,0.24165705407475246
1900,0.2272310461103916,0.2066382234916091,0.23867269688182408
2000,0.22202056095004083,0.20284635927528144,0.23452083067393598
2100,0.21887453347444535,0.19840482361614703,0.2303814337025454
2200,0.21347198337316514,0.19370768945664169,0.22551346588649868
2300,0.2077225647866726,0.19099837262183428,0.22243452035350564
2400,0.20393112450838088,0.18925522062927486,0.22057358865384702
2500,0.20410590633749962,0.18838613405823706,0.21910915146639318
2600,0.20283819139003753,0.18690064325928687,0.21813981271820304
2700,0.20320677936077117,0.18586868327111006,0.21692451963454118
2800,0.19975118845701217,0.18516145814210178,0.21577924048459088
2900,0.20134141594171523,0.18380230609327555,0.21500431028781114
3000,0.1989469076693058,0.18311667256057262,0.21451704572012395
3100,0.19816110134124756,0.18306917361915112,0.2141923346085313
3200,0.1948411174118519,0.18242980148643256,0.2136103163162867
3300,0.19661693289875984,0.18209112361073493,0.21323306030697292
3400,0.19591680482029916,0.18197414353489877,0.2126938960066548
3500,0.1981876978650689,0.18174443002790214,0.21254617757635352
3600,0.19241148233413696,0.1812110126018524,0.21217204050885308
3700,0.19541248440742492,0.18116416316479445,0.21213827668516724
3800,0.19376673310995102,0.18121615052223206,0.2119519892666075
3900,0.19725179120898248,0.18101522605866194,0.21169674212549938
4000,0.2010577365756035,0.18050443883985282,0.21150627005615352
4100,0.1942382511496544,0.18038666918873786,0.21136938293039062
4200,0.1930813445150852,0.1803806820884347,0.21134654055407018
4300,0.19304258823394777,0.18017997331917285,0.21113987386594585
4400,0.19482657000422476,0.18003819640725852,0.21106246923222954
4500,0.1955866940319538,0.18027567230165004,0.21088271928422245
4600,0.1921031191945076,0.17961071245372295,0.21089008542490595
4700,0.19765957161784173,0.1801244465634227,0.21080091071349602
4800,0.19263576060533524,0.17981994207948446,0.21074281016617646
4900,0.19487522348761557,0.1798690717667341,0.21071145784707718
5000,0.19239256888628006,0.17961900178343057,0.21065294668998247
5100,0.19170731887221337,0.17987988311797382,0.2106472368777534
5200,0.19102431514433452,0.17962974365800619,0.21061232262923393
5300,0.19373778209090234,0.17980152387171983,0.2105611953654407
5400,0.19338337883353232,0.17973360158503054,0.21052250100506675
5500,0.193176009953022,0.17977285385131836,0.21048137067276754
5600,0.19449945777654648,0.17978845294564963,0.21047237773000457
5700,0.1935409440100193,0.17946626637130975,0.21046788926109855
