batch,train_loss,vali_loss,test_loss
100,0.8297688108682633,0.3905123828185929,0.4335105378519405
200,0.3395398843288422,0.257823994797137,0.29719606022556105
300,0.28586685582995414,0.24376144777569506,0.2813307592621097
400,0.2770694519579411,0.23959319417675337,0.27486938992878057
500,0.2691408337652683,0.23585804800192514,0.27191251864681
600,0.26195910533792094,0.23313974092404047,0.2692603005410789
700,0.2642917688190937,0.23260542150172922,0.2676567044351008
800,0.2596328817307949,0.23050018772482872,0.2664445738320227
900,0.26034816294908525,0.23026207917266422,0.26464841505149744
1000,0.2599207720160484,0.22795211109850141,0.264059792575124
1100,0.2588642454147339,0.22959198471572664,0.262181338842039
1200,0.2578847274968499,0.2284092102199793,0.2626542481896165
1300,0.2521614293754101,0.22664814794229138,0.26124281861952375
1400,0.25145293161273,0.22771946216622987,0.261140072016747
1500,0.25301997557282446,0.22835858807795578,0.26284020210241343
1600,0.250311870276928,0.22650893011854756,0.25992286805208625
1700,0.2453642881342343,0.22656725947227743,0.2604949622378721
1800,0.24856851175427436,0.2265495831767718,0.2593974343367985
1900,0.24708681628108026,0.22640086193051603,0.2586590969910869
2000,0.247406957000494,0.22472901290489566,0.257949581780991
2100,0.2460819061100483,0.22532037335137525,0.2577743831199485
2200,0.24552788719534874,0.22495116935008103,0.25765799392353406
2300,0.24554960974133933,0.22449718374345037,0.25640153139829636
2400,0.24330687031149864,0.22423526582618555,0.25563901682178697
2500,0.24212701961398125,0.2225817446079519,0.256324554708871
2600,0.23995501607656478,0.22318404643899864,0.25497453659772873
2700,0.2418399728834629,0.2215685159381893,0.2539848543026231
2800,0.23887334644794464,0.22067594569590357,0.25347551451875017
2900,0.24163453893529044,0.21960495826270846,0.25189235535534943
3000,0.2387030665576458,0.2189950765007072,0.25158951731471274
3100,0.2356676509976387,0.21894349509643185,0.2511122471519879
3200,0.23552872434258462,0.2197529986086819,0.2519254648646751
3300,0.23626618579030037,0.21840418833825323,0.25040271568607975
3400,0.2330152259341308,0.21771611438857186,0.24912716012883496
3500,0.2341448338329792,0.21737842220399115,0.24922425116037394
3600,0.23423043623566628,0.21691630946265328,0.2485571192069487
3700,0.23419252634048462,0.21662504805458915,0.24829193543304096
3800,0.23664175018668174,0.21679645466307798,0.24868067044329334
3900,0.23365471959114076,0.21620039703945318,0.2481798174512851
4000,0.232976187359203,0.21597399479813045,0.24778562445532193
4100,0.2333349046111107,0.2159395060605473,0.2477721894135723
4200,0.23327103912830352,0.21586660192244583,0.2476688368947475
4300,0.2322569990158081,0.2155927357574304,0.24720861724057755
4400,0.23074018612504005,0.21505568797389665,0.24675932584644913
4500,0.2311081327497959,0.21556375341282952,0.2471367312329156
4600,0.23070513159036637,0.2152149337861273,0.24688711801132598
4700,0.23145301759243012,0.21487445342871878,0.24676138327106253
4800,0.2299312111735344,0.21495991324385008,0.24643638507499324
4900,0.23258842423558235,0.21535917764736545,0.24684697263813637
5000,0.233749188631773,0.21475563881297907,0.24626151840021085
5100,0.2313062119342032,0.21486136462125513,0.24633763014496146
5200,0.23251510336995124,0.2147646734697951,0.24625704389113884
5300,0.2323916207253933,0.21481964136991236,0.24640716351084896
5400,0.23045773953199386,0.21455578092071745,0.24606656786296274
5500,0.2309063443541527,0.21477632804049385,0.24633524450775865
5600,0.23044433891773225,0.21460039644605583,0.24614971547157732
