batch,train_loss,vali_loss,test_loss
100,0.7020401108264923,0.312454258898894,0.3639257508264461
200,0.34284922808408735,0.27446387509504955,0.3209199225398856
300,0.31941850543022154,0.2650389179587364,0.31106870526998814
400,0.3094123750925064,0.2591978872815768,0.30804425320574935
500,0.30366251289844515,0.25967636580268544,0.30338833019347256
600,0.3028117710351944,0.25853428641955056,0.30016272389133214
700,0.3001618552207947,0.2551001787185669,0.2988823273442161
800,0.2967436727881432,0.2544299982488155,0.2969106493491522
900,0.29574490666389464,0.2540373144050439,0.29642221426040355
1000,0.2925079609453678,0.2563915677368641,0.2959174845420139
1100,0.28993828505277636,0.25392601639032364,0.291412175856006
1200,0.2839857614040375,0.2565249758462111,0.28923148126669335
1300,0.27954726457595824,0.2573026811083158,0.29027415066957474
1400,0.27602982461452485,0.2552876723309358,0.28919943453560415
1500,0.2747081844508648,0.2594682348271211,0.2922447832747245
1600,0.2698447085916996,0.25292562966545423,0.2850536211905345
1700,0.2653323805332184,0.2517161302268505,0.2811529045583497
1800,0.2622398018836975,0.2461871825158596,0.2788561063123421
1900,0.25480477064847945,0.24398601725697516,0.27182513758750027
2000,0.24950274601578712,0.2368969644109408,0.26695988075414173
2100,0.24404036432504653,0.23570004080732662,0.2638112619309358
2200,0.24003760635852814,0.22875330100456873,0.2607986423331247
2300,0.23723684430122374,0.23057646577556928,0.25906358333960383
2400,0.2370493432879448,0.2310886691013972,0.2603108007723177
2500,0.23601045772433282,0.22863217443227768,0.2558324391573248
2600,0.2340962451696396,0.22621697932481766,0.25519810333638127
2700,0.23113262563943862,0.22758520916104316,0.2544306232266023
2800,0.23325916051864623,0.2273424210647742,0.25643475322236475
2900,0.23026091560721398,0.23046514640251795,0.25566182128140624
3000,0.22947899997234344,0.2279397929708163,0.2541748797389823
3100,0.2303004592657089,0.22904938633243244,0.25582825507916196
3200,0.2282659500837326,0.2252715639770031,0.2522185031377094
3300,0.2294793966412544,0.226179106036822,0.2536362799960123
3400,0.2273281669616699,0.2275016687810421,0.25636724907327707
3500,0.22638331159949301,0.22589861005544662,0.25337945239644655
3600,0.22855086818337442,0.2275447907547156,0.25407188049924206
3700,0.2277673950791359,0.22587665319442748,0.2528568552413457
3800,0.22947488740086555,0.2263671504954497,0.2526727480367875
3900,0.22789843797683715,0.22584271331628164,0.25315934241237775
4000,0.22737471535801887,0.2270866297185421,0.2532999656150039
4100,0.22765279829502105,0.2264270154138406,0.25301731325371163
4200,0.22619453191757202,0.22653273716568947,0.253239979731365
4300,0.22804249539971352,0.22631078362464904,0.2534239026652256
4400,0.22436026230454445,0.22683514977494876,0.25341880415946666
4500,0.22388482868671417,0.22642579426368079,0.25267432577593224
4600,0.2276355220377445,0.2258372594912847,0.25269840279935113
4700,0.2282868529856205,0.22688998406132063,0.2531763665692907
4800,0.2266116565465927,0.22535141507784526,0.25297162178116783
4900,0.22566726550459862,0.226363355666399,0.2528750739047225
