batch,train_loss,vali_loss,test_loss
100,0.6358975318074226,0.287831499427557,0.32370445040273077
200,0.29105854481458665,0.24268327690660954,0.2772754905400453
300,0.2641318690776825,0.23170121125876902,0.2662791561013387
400,0.2518050529062748,0.22719670869410039,0.2608015698231297
500,0.24806265398859978,0.22327444646507502,0.25790101004603466
600,0.2446842148900032,0.22016384415328502,0.25504163229539073
700,0.24293181717395781,0.21910057552158832,0.25343931484737514
800,0.2402320186793804,0.21726436335593463,0.2513055580633658
900,0.23874702647328377,0.21676541678607464,0.24946224165183525
1000,0.23782074362039565,0.21410568188875914,0.2488189959599648
1100,0.2346498367190361,0.21462579388171435,0.24778433134894312
1200,0.23410236537456514,0.21344264466315507,0.24610617959205014
1300,0.23611127018928527,0.2131526855751872,0.24503549096392996
1400,0.2269171093404293,0.2127076679840684,0.24351075402012579
1500,0.22914479777216912,0.21164365522563458,0.24203042262866173
1600,0.2274902980029583,0.2070290483534336,0.23947473808571143
1700,0.21977269664406776,0.19601168800145388,0.22817212426000172
1800,0.20677318572998046,0.18670621775090696,0.21917366650369433
1900,0.20014581471681595,0.18232493419200183,0.2142186567739204
2000,0.19606319993734359,0.17874671313911678,0.2106703664233655
2100,0.19422134786844253,0.17658367846161127,0.2079494876074202
2200,0.19034428164362907,0.17603600602596997,0.20656775066882005
2300,0.18747490048408508,0.1740121003240347,0.20474805825470407
2400,0.18668910801410676,0.1731461811810732,0.2045873535544048
2500,0.18572856575250626,0.17249054107815026,0.2026788627291903
2600,0.18440514609217643,0.17192923091351986,0.2023693967472624
2700,0.18609996289014816,0.17127923537045717,0.20188860172106896
2800,0.18468789786100387,0.17128805667161942,0.2005002683971399
2900,0.18160157829523085,0.16979948356747626,0.20018940713302588
3000,0.1832050761580467,0.169738788343966,0.2004426981287974
3100,0.18154000997543335,0.16921709068119525,0.20001002033183604
3200,0.18207295030355453,0.16918377485126257,0.19964018588264784
3300,0.1807499623298645,0.16924573983997107,0.19882756733783968
3400,0.1806778495013714,0.16890520118176938,0.198756228580519
3500,0.18073382042348385,0.16821260061115026,0.19805920294221538
3600,0.179933550208807,0.1683211676776409,0.1986683505460804
3700,0.17876236379146576,0.1679374910891056,0.19811741713388467
3800,0.18271834060549735,0.1681819438934326,0.19852671726250354
3900,0.17809372082352637,0.1679353727027774,0.19800749940820683
4000,0.17380080968141556,0.16759830377995968,0.19786054162699498
4100,0.18019506722688675,0.1675354590639472,0.19752321585460944
4200,0.18072764381766318,0.16765289697796107,0.19762826982287712
4300,0.17855392009019852,0.1674168488010764,0.19730758952137864
4400,0.17759176284074785,0.16725669000297785,0.19735897019689466
4500,0.17933881357312204,0.1671475812792778,0.19710789634673684
4600,0.18138787113130092,0.16746673174202442,0.19714232584760513
4700,0.1798141372203827,0.1671119863167405,0.19726791081053238
4800,0.18063671097159387,0.16690672244876623,0.19704025583686652
4900,0.17806395307183265,0.16688064765185118,0.19715533138793193
5000,0.17767981857061385,0.16710461992770434,0.1971903257071972
5100,0.1777048295736313,0.167147970572114,0.19706571511464355
5200,0.176233577302524,0.16706847213208675,0.19707702661370052
5300,0.18002504378557205,0.1668740317225456,0.19688251927311037
5400,0.17856802836060523,0.16694771219044924,0.19693112773475824
5500,0.17893297120928764,0.16685613989830017,0.19699308050819386
5600,0.1783458933234215,0.1665913136675954,0.19686562613940534
5700,0.17929333582520485,0.16672824770212175,0.19687026067648405
