batch,train_loss,vali_loss,test_loss
100,0.6614417877793312,0.2867837331511758,0.3236966514549915
200,0.2897611068189144,0.24040333191295724,0.27756611862272584
300,0.26551359966397287,0.23182581694095167,0.2668944319838998
400,0.25400595799088477,0.22525947202335705,0.26223401697176807
500,0.2513085123896599,0.22266301861057033,0.25919067184880096
600,0.24565248642906998,0.22006087585703119,0.2567269971723077
700,0.24577536091208457,0.21848785857875624,0.25563694321134556
800,0.24257945626974106,0.21745077298059093,0.2535316820414561
900,0.23890887349843978,0.2164467532526363,0.2519113965941675
1000,0.2406159310042858,0.2167873376762712,0.25048938599772425
1100,0.23631594464182853,0.2141034481200305,0.2487963078156957
1200,0.233390225379756,0.21437189331302395,0.24747376603150517
1300,0.2339775465428829,0.21354191701907616,0.24703221304236717
1400,0.23266936361789703,0.21201477480399145,0.2460453970439779
1500,0.2307039676606655,0.21248104529721396,0.2454338179631803
1600,0.23109232753515244,0.21077552902234065,0.24296198775933223
1700,0.2296001820266247,0.20408700851650982,0.23878263855505288
1800,0.22058416812708884,0.19803974961305593,0.23123254200572488
1900,0.21544577956199645,0.191544077613137,0.2261794885187029
2000,0.20858746901154518,0.1870879376089418,0.22024853386968937
2100,0.20157313600182533,0.18425802228512703,0.21710558460568483
2200,0.19839341536164284,0.182502704007285,0.21480755629779408
2300,0.19691639486700296,0.1809221509989206,0.21334866879496184
2400,0.19600705042481423,0.1805381966488702,0.21227885829577656
2500,0.19311103478074074,0.18024017342499324,0.21223195253303215
2600,0.19290824234485626,0.17910990873714547,0.2110078642203373
2700,0.19430753245949745,0.17861236535109482,0.20964493775892556
2800,0.1914711970090866,0.17855778607455167,0.20984102663753917
2900,0.19345021683436173,0.17818776160091548,0.20861428826110168
3000,0.19273963823914528,0.17788226825076264,0.20891205287017162
3100,0.18983786672353745,0.17728346992622723,0.20855386156893377
3200,0.18901854813098906,0.17770184208820392,0.20857573234997456
3300,0.18978052213788033,0.1767242843067491,0.20856666944499286
3400,0.19015352696180343,0.17731609495429249,0.20827950457544447
3500,0.1892226428097608,0.17671262192261683,0.2077698753970974
3600,0.1898867355287075,0.17690690461691325,0.20761959653043147
3700,0.18846453234553337,0.17680330264877964,0.20747096799079728
3800,0.18749199748039247,0.17670047534750655,0.2076005811024012
3900,0.19136098459362982,0.17648055278635644,0.20747860633539703
4000,0.18671833219066744,0.17639072549033474,0.2073185606478895
4100,0.18992385134100914,0.17630406633600013,0.20725127857811046
4200,0.1876215283572674,0.17621157366734047,0.2068838098982595
4300,0.18810269176959993,0.17606516588817944,0.20687990331049985
4400,0.189864232391119,0.17642224938064427,0.20707373916165633
4500,0.18709050431847574,0.176250424090918,0.20700432884993045
4600,0.18912285892292857,0.1760341397353581,0.2069991853252147
4700,0.1869446386396885,0.1760646573134831,0.20685783295698887
4800,0.1885521875321865,0.17600134305365675,0.2068729412349515
4900,0.18619632914662362,0.17613488919549175,0.20705325948367329
5000,0.18797728523612023,0.1760961473375172,0.2067708636417329
5100,0.19009615644812583,0.17591871108327592,0.2067335160367144
5200,0.1895764365638654,0.17598174028582386,0.20685348678497398
5300,0.18729494661092758,0.17575378019314308,0.20666366998317107
5400,0.18819402337074279,0.17597392878749155,0.20674400884400373
5500,0.18674839407205582,0.1759465421949114,0.2067018743112402
5600,0.18866634696722032,0.1757089580808367,0.20671131672724238
